position,playerId,playerName,minutesPlayed,expected_danger_per_90,danger_passes_per_90,total_danger,total_danger_passes,total_passes
LAMF,347200,C. Nkunku,485.0,0.3226386661725987,1.6701030927835052,1.7386639232634484,9,153
LW,347200,C. Nkunku,36.0,0.545247750545017,2.5,0.2180991002180068,1,22
RAMF,347200,C. Nkunku,88.0,0.02928331422504501,0.0,0.0286325739089329,0,2
RW,347200,C. Nkunku,12.0,2.6381071486756413,15.0,0.35174761982341884,2,12
AMF,347202,O. Édouard,71.0,0.4518093580408861,2.535211267605634,0.3564273824544768,2,15
CF,347202,O. Édouard,81.0,0.2208674220110191,2.2222222222222223,0.19878067980991718,2,13
RWF,347202,O. Édouard,48.0,0.056410958287681695,1.875,0.030085844420096902,1,3
DMF,349099,O. Mangala,90.0,0.0473699084740114,0.0,0.0473699084740114,0,4
LAMF,349099,O. Mangala,11.0,0.6946297463611056,0.0,0.0848991912219129,0,8
LCMF,349099,O. Mangala,32.0,0.6827322117301396,8.4375,0.24274923083738298,3,8
LDMF,349099,O. Mangala,633.0,0.2622578656509598,0.4265402843601896,1.844546988411751,3,164
RCMF,349099,O. Mangala,145.0,0.25037463622303585,0.6206896551724138,0.40338135835933553,1,51
RCMF3,349099,O. Mangala,360.0,0.2804164318350154,1.0,1.1216657273400616,4,106
RDMF,349099,O. Mangala,406.0,0.3848030856489902,1.3300492610837438,1.7358894752610001,6,166
LB,349142,N. Mazraoui,259.0,0.49910460401897994,1.0424710424710424,1.4363121382323978,3,130
LB5,349142,N. Mazraoui,89.0,0.0685087645240166,0.0,0.0677475560293053,0,8
LCB3,349142,N. Mazraoui,270.0,0.3892490931466699,0.33333333333333337,1.1677472794400097,1,120
LWB,349142,N. Mazraoui,161.0,0.5704321078684688,1.6770186335403727,1.0204396596313718,3,80
RB,349142,N. Mazraoui,650.0,0.5773758836636188,1.523076923076923,4.16993693757058,11,368
RB5,349142,N. Mazraoui,226.0,0.16616139251934953,0.39823008849557523,0.4172497189930332,1,39
RCB,349142,N. Mazraoui,90.0,0.11112736440022848,1.0,0.1111273644002285,1,8
RCB3,349142,N. Mazraoui,1132.0,0.5321357354394346,0.31802120141342755,6.693085027971555,4,623
RWB,349142,N. Mazraoui,1003.0,0.42540569841196874,1.8843469591226323,4.740910172302274,21,381
AMF,349687,Hwang Hee-Chan,37.0,0.28123958025766654,0.0,0.1156207163281518,0,11
CF,349687,Hwang Hee-Chan,292.0,0.16091327511912565,0.6164383561643836,0.5220741814976076,2,38
LW,349687,Hwang Hee-Chan,68.0,0.13037964669131635,1.3235294117647058,0.09850906638899459,1,13
LWF,349687,Hwang Hee-Chan,140.0,0.5821092155111802,4.5,0.9055032241285025,7,52
RAMF,349687,Hwang Hee-Chan,210.0,0.32931746194011796,1.7142857142857144,0.7684074111936086,4,61
RCMF3,349687,Hwang Hee-Chan,63.0,0.1088775040290563,0.0,0.0762142528203394,0,8
RW,349687,Hwang Hee-Chan,46.0,0.37718893223053257,3.9130434782608696,0.1927854542511611,2,13
SS,349687,Hwang Hee-Chan,38.0,0.11139353251313068,0.0,0.0470328248388774,0,8
LB,350976,B. Chilwell,77.0,0.19392923573707102,2.337662337662338,0.1659172350194941,2,15
LB5,350976,B. Chilwell,132.0,0.2584977747283011,1.3636363636363638,0.3791300696015083,2,31
LWB,350976,B. Chilwell,203.0,0.44693199609090994,2.6600985221674875,1.0080799467383859,6,77
LWF,350976,B. Chilwell,9.0,0.193495242500849,0.0,0.0193495242500849,0,1
AMF,351803,N. Broadhead,349.0,0.12743530073843412,0.0,0.4941657773079279,0,59
LAMF,351803,N. Broadhead,371.0,0.3181511189303438,1.940700808625337,1.3114896124795283,8,99
LW,351803,N. Broadhead,166.0,0.4373516285656273,2.710843373493976,0.8066707815766015,5,53
RAMF,351803,N. Broadhead,18.0,0.325448020208062,5.0,0.0650896040416124,1,6
RCMF,351803,N. Broadhead,15.0,0.258728868594624,0.0,0.043121478099104,0,8
RB,355937,M. Holgate,15.0,0.2089001788633512,0.0,0.0348166964772252,0,2
AMF,356000,C. Chaplin,753.0,0.4123545189755335,1.9123505976095616,3.450032808761964,16,249
CF,356000,C. Chaplin,73.0,0.29572727963828593,2.4657534246575343,0.23986768237327638,2,18
RAMF,356000,C. Chaplin,25.0,0.13970002779994822,0.0,0.0388055632777634,0,6
RCMF3,356000,C. Chaplin,27.0,0.05704498496974499,0.0,0.0171134954909235,0,2
RW,356000,C. Chaplin,6.0,0.212756882467686,0.0,0.0141837921645124,0,1
SS,356000,C. Chaplin,86.0,0.10990118663824804,0.0,0.1050166894543259,0,14
LB,358801,P. Estupiñán,2335.0,0.6683842270942106,3.854389721627409,17.340857447388686,100,1426
LB5,358801,P. Estupiñán,298.0,0.13487427468477908,0.30201342281879195,0.44658370951182413,1,23
LCB3,358801,P. Estupiñán,180.0,0.5639406905807225,3.0,1.127881381161445,6,73
LWB,358801,P. Estupiñán,90.0,0.5199011596850418,2.0,0.5199011596850418,2,55
RW,358801,P. Estupiñán,90.0,0.0743742858362447,0.0,0.0743742858362447,0,11
DMF,359934,K. Phillips,270.0,0.06290023762048988,0.6666666666666667,0.1887007128614696,2,19
LCMF,359934,K. Phillips,220.0,0.33170640808794416,3.6818181818181817,0.8108378864371968,9,67
LDMF,359934,K. Phillips,571.0,0.42840085125459293,1.733800350262697,2.717965400737473,11,219
RCMF,359934,K. Phillips,259.0,0.11348848813315572,0.0,0.3265946491831926,0,34
RCMF3,359934,K. Phillips,90.0,0.3252173197616089,2.0,0.3252173197616089,2,30
RDMF,359934,K. Phillips,469.0,0.35122328144131965,0.9594882729211087,1.8302635443997657,5,167
AMF,361163,M. Jensen,66.0,0.3328898279868675,4.090909090909091,0.2441192071903695,3,23
CF,361163,M. Jensen,16.0,0.11492377284869494,0.0,0.0204308929508791,0,2
DMF,361163,M. Jensen,116.0,0.6954876671307852,6.982758620689656,0.8964063265241232,9,64
LAMF,361163,M. Jensen,48.0,0.17841199020952628,0.0,0.09515306144508069,0,8
LCMF,361163,M. Jensen,202.0,0.1097542324238514,0.44554455445544555,0.2463372772179776,1,33
LCMF3,361163,M. Jensen,196.0,0.5119785710208596,5.051020408163265,1.1149755546676499,11,81
LDMF,361163,M. Jensen,199.0,0.4578760467792834,3.6180904522613067,1.0124148145453045,8,79
LW,361163,M. Jensen,47.0,0.27760147296566245,3.829787234042553,0.14496965810429038,2,12
RCMF,361163,M. Jensen,196.0,0.5400571639617796,4.13265306122449,1.1761244904056534,9,58
RCMF3,361163,M. Jensen,169.0,0.36590877402594035,2.662721893491124,0.6870953645598213,5,51
RDMF,361163,M. Jensen,66.0,0.8127028838319841,4.090909090909091,0.5959821148101218,3,34
RW,361163,M. Jensen,92.0,0.46410103481602016,5.869565217391304,0.47441439114526507,6,21
CB,361807,R. Bentancur,85.0,0.11587110863659919,0.0,0.1094338248234548,0,11
DMF,361807,R. Bentancur,1412.0,0.5388049317267994,1.019830028328612,8.45325070664712,16,783
LCMF,361807,R. Bentancur,11.0,1.0358706529392103,0.0,0.1266064131370146,0,16
LCMF3,361807,R. Bentancur,86.0,0.45470739450029285,2.0930232558139537,0.4344981769669465,2,38
LDMF,361807,R. Bentancur,176.0,0.23638732241131324,1.0227272727272727,0.4622685416043459,2,36
RCMF,361807,R. Bentancur,90.0,0.1802806557657279,0.0,0.1802806557657279,0,22
RCMF3,361807,R. Bentancur,61.0,0.3890889551181503,1.4754098360655739,0.2637158473578574,1,25
RDMF,361807,R. Bentancur,176.0,0.5476699889711647,1.0227272727272727,1.070999089543611,2,105
CB,364003,S. Bueno,1069.0,0.4661032572127119,0.16838166510757718,5.536270910670989,2,501
RCB,364003,S. Bueno,352.0,0.32814788120279204,0.0,1.283422824259809,0,123
RCB3,364003,S. Bueno,560.0,0.3317735580295809,0.0,2.0643688055173923,0,182
RWB,364003,S. Bueno,1.0,1.1281821169761361,0.0,0.0125353568552904,0,2
DMF,364860,Rodri,21.0,0.6245985224283365,4.285714285714286,0.1457396552332785,1,12
LCMF,364860,Rodri,13.0,0.20324983166433278,0.0,0.0293583090181814,0,7
RDMF,364860,Rodri,47.0,0.740365241641995,7.659574468085106,0.3866351817463752,4,46
CB,365443,M. de Ligt,516.0,0.752917749354423,0.5232558139534884,4.316728429632025,3,349
LCB,365443,M. de Ligt,180.0,0.09552647670556902,0.0,0.191052953411138,0,18
LCB3,365443,M. de Ligt,270.0,0.40863411541832195,0.33333333333333337,1.2259023462549659,1,119
RCB,365443,M. de Ligt,777.0,0.5771516000356073,0.0,4.9827421469740765,0,447
RCB3,365443,M. de Ligt,857.0,0.4689039667185716,0.5250875145857643,4.465007771975732,5,404
CF,365446,D. Malen,88.0,0.15944779203445433,2.0454545454545454,0.155904507767022,2,17
RAMF,365446,D. Malen,209.0,0.26102714943032557,2.583732057416268,0.6061630470104227,6,41
RW,365446,D. Malen,41.0,0.3068350208833289,6.585365853658536,0.1397803984024054,3,8
SS,365446,D. Malen,28.0,0.6431421567663576,6.428571428571428,0.2000886709939779,2,7
AMF,365880,D. Kamada,99.0,0.4658371925590342,2.7272727272727275,0.5124209118149377,3,37
CF,365880,D. Kamada,11.0,0.5151061661270416,8.181818181818182,0.0629574203044162,1,2
LCMF,365880,D. Kamada,1047.0,0.46534813748712095,2.3209169054441263,5.413549999433507,27,467
LCMF3,365880,D. Kamada,207.0,0.18584561563388294,1.3043478260869565,0.42744491595793077,3,23
LDMF,365880,D. Kamada,18.0,0.2281381401775542,5.0,0.04562762803551084,1,3
LW,365880,D. Kamada,65.0,0.4375718535443141,2.769230769230769,0.3160241164486713,2,18
LWF,365880,D. Kamada,146.0,0.24893098509721145,1.2328767123287672,0.4038213758243653,2,42
RCMF,365880,D. Kamada,35.0,0.20832054294738753,0.0,0.0810135444795396,0,11
RCMF3,365880,D. Kamada,270.0,0.02408840085533833,0.0,0.072265202566015,0,6
RDMF,365880,D. Kamada,85.0,0.09137925028782412,0.0,0.0863026252718339,0,10
RW,365880,D. Kamada,109.0,0.44938412867529004,1.651376146788991,0.5442541113956291,2,46
RWB,365880,D. Kamada,31.0,0.7567061548525331,8.709677419354838,0.2606432311158725,3,14
RWF,365880,D. Kamada,169.0,0.2995459565434748,2.662721893491124,0.562480740620525,5,57
LCB,366217,K. Danso,270.0,0.8230703862693475,0.33333333333333337,2.4692111588080428,1,203
RCB,366217,K. Danso,668.0,0.5352156030205278,0.8083832335329341,3.972489142419029,6,343
CF,366720,J. Mateta,2684.0,0.18485538660447048,1.676602086438152,5.51279841829332,50,406
AMF,367622,V. Janelt,95.0,0.3990558690293547,1.894736842105263,0.4212256395309856,2,39
DMF,367622,V. Janelt,778.0,0.34204863132669916,2.082262210796915,2.9568203908019104,18,238
LB,367622,V. Janelt,75.0,0.5718878241048433,4.800000000000001,0.4765731867540361,4,42
LCMF,367622,V. Janelt,790.0,0.2417853588483515,0.9113924050632911,2.1223381498910854,8,171
LCMF3,367622,V. Janelt,280.0,0.47000646721349437,2.571428571428571,1.4622423424419826,8,114
LDMF,367622,V. Janelt,1029.0,0.42275815263991784,2.6239067055393583,4.833534878516394,30,401
RCMF3,367622,V. Janelt,90.0,0.2490710328589637,1.0,0.2490710328589637,1,28
RDMF,367622,V. Janelt,270.0,0.0556765048010358,0.33333333333333337,0.1670295144031074,1,16
DMF,367922,S. Berge,203.0,0.17454332814541657,0.0,0.3936921734835507,0,46
LCMF,367922,S. Berge,427.0,0.311579887101164,0.6323185011709602,1.4782734643577449,3,144
LDMF,367922,S. Berge,1329.0,0.43204093332988724,0.744920993227991,6.3798044488380015,11,650
RCMF,367922,S. Berge,425.0,0.07007751635425717,0.2117647058823529,0.3309216050062144,1,36
RDMF,367922,S. Berge,718.0,0.35069597144395465,0.3760445682451254,2.7977745277417716,3,265
RW,367922,S. Berge,90.0,0.036917210912037,0.0,0.036917210912037,0,3
DMF,368225,T. Adams,90.0,0.0695209460470479,0.0,0.0695209460470479,0,6
LCMF,368225,T. Adams,90.0,0.19181126262177933,0.0,0.1918112626217793,0,20
LDMF,368225,T. Adams,978.0,0.39334422062660795,1.1042944785276074,4.274340530809139,12,437
RCB,368225,T. Adams,90.0,0.0980544515085865,0.0,0.09805445150858651,0,10
RCMF,368225,T. Adams,306.0,0.14429439260584798,0.5882352941176471,0.49060093485988315,2,55
RDMF,368225,T. Adams,884.0,0.5034710672773705,1.3235294117647058,4.945204705257728,13,469
RW,368225,T. Adams,90.0,0.3491157475081434,0.0,0.3491157475081434,0,32
GK,369314,A. Bayındır,360.0,0.3749552598129649,0.25,1.4998210392518598,1,139
LB,369589,Diogo Dalot,630.0,0.5802705792459059,1.2857142857142856,4.061894054721341,9,380
LB5,369589,Diogo Dalot,360.0,0.18519674646006393,0.25,0.7407869858402558,1,76
LWB,369589,Diogo Dalot,1260.0,0.5523947275066075,2.642857142857143,7.733526185092504,37,543
RB,369589,Diogo Dalot,598.0,0.3599671955219076,1.6555183946488297,2.3917820324677863,11,209
RB5,369589,Diogo Dalot,180.0,0.1251820311141204,1.0,0.2503640622282408,2,18
RWB,369589,Diogo Dalot,965.0,0.4589416030593019,2.238341968911917,4.920873855024737,24,420
DMF,370937,Bruno Guimarães,1416.0,0.4936351114515072,2.288135593220339,7.766525753503713,36,700
LCMF,370937,Bruno Guimarães,264.0,0.2437119039617174,1.7045454545454546,0.7148882516210378,5,46
LCMF3,370937,Bruno Guimarães,523.0,0.11255168124317261,0.8604206500956023,0.6540503254464364,5,60
RCMF,370937,Bruno Guimarães,537.0,0.45739521226615604,2.513966480446927,2.7291247665213976,15,244
RCMF3,370937,Bruno Guimarães,1438.0,0.4383528948166498,2.6286509040333796,7.003905141626026,42,640
RW,370937,Bruno Guimarães,162.0,0.31193428710715126,1.6666666666666665,0.5614817167928723,3,54
AMF,372752,Carlos Soler,438.0,0.4537441040340316,2.054794520547945,2.2082213062989537,10,159
CF,372752,Carlos Soler,23.0,0.23680771246869808,0.0,0.0605175265197784,0,6
LAMF,372752,Carlos Soler,340.0,0.32043097616020616,2.3823529411764706,1.2105170210496676,9,100
LCMF,372752,Carlos Soler,263.0,0.3965010247641366,2.3954372623574143,1.1586641056996436,7,95
LCMF3,372752,Carlos Soler,58.0,0.30382970694550493,1.5517241379310345,0.1958013666982143,1,17
LDMF,372752,Carlos Soler,127.0,0.7532464833344253,4.251968503937007,1.062914482038578,6,69
LW,372752,Carlos Soler,252.0,0.220806462381324,2.142857142857143,0.6182580946677072,6,49
LWF,372752,Carlos Soler,121.0,0.27093691176950874,2.231404958677686,0.3642596258234507,3,23
RCMF,372752,Carlos Soler,251.0,0.3025483726534799,2.8685258964143427,0.843773794844705,8,60
RCMF3,372752,Carlos Soler,156.0,0.2760050897997239,1.7307692307692308,0.4784088223195214,3,37
RDMF,372752,Carlos Soler,172.0,0.11470872743474687,0.0,0.2192211235419607,0,26
DMF,375001,I. Sangaré,172.0,0.38169148691576366,0.5232558139534884,0.7294548416612372,1,71
LCMF,375001,I. Sangaré,64.0,0.3241886589099643,1.40625,0.23053415744708572,1,22
LDMF,375001,I. Sangaré,33.0,0.13790184251045753,0.0,0.0505640089205011,0,5
RCMF,375001,I. Sangaré,18.0,0.153281339185994,0.0,0.030656267837198797,0,4
RDMF,375001,I. Sangaré,405.0,0.5898190139075635,1.7777777777777777,2.654185562584036,8,216
AMF,376353,P. Daka,15.0,0.1253844265517994,0.0,0.0208974044252999,0,3
CF,376353,P. Daka,449.0,0.15864491415600446,0.40089086859688194,0.7914618495116222,2,73
RW,376353,P. Daka,126.0,0.34299656602354434,2.142857142857143,0.4801951924329621,3,24
RWF,376353,P. Daka,147.0,0.16303101539342155,0.6122448979591837,0.2662839918092552,1,27
SS,376353,P. Daka,136.0,0.11230755980791071,0.0,0.1697092014875095,0,17
CF,377071,Richarlison,474.0,0.1373902708229391,0.37974683544303794,0.7235887596674793,2,59
LW,377071,Richarlison,7.0,0.6603688878975681,0.0,0.0513620246142553,0,5
LWF,377071,Richarlison,43.0,1.0126330503797403,10.465116279069766,0.48381356851476476,5,18
SS,377071,Richarlison,90.0,0.1313383097748568,1.0,0.1313383097748568,1,2
DMF,379209,D. Rice,735.0,0.5601918555888531,2.938775510204082,4.5749001539756335,24,305
LCMF,379209,D. Rice,630.0,0.5457878576698182,4.285714285714286,3.8205150036887274,30,187
LCMF3,379209,D. Rice,1645.0,0.6525861836972852,4.814589665653496,11.927825246467046,88,713
LDMF,379209,D. Rice,270.0,0.3086780380831889,1.6666666666666665,0.9260341142495666,5,65
LW,379209,D. Rice,106.0,0.18845552964549667,1.6981132075471697,0.2219587349158072,2,5
RCMF,379209,D. Rice,676.0,0.5431672723828433,3.594674556213018,4.07978973478669,27,306
RCMF3,379209,D. Rice,180.0,0.40443057976695435,3.0,0.8088611595339088,6,35
RDMF,379209,D. Rice,90.0,0.049422747327870095,0.0,0.049422747327870095,0,7
GK,381290,A. Palmer,1170.0,0.30165246015292807,0.23076923076923078,3.921481981988065,3,397
LAMF,383569,A. Robinson,90.0,0.2317177376307162,2.0,0.2317177376307162,2,12
LB,383569,A. Robinson,2605.0,0.7604142400254332,4.871401151631478,22.009767725180595,141,1714
LB5,383569,A. Robinson,450.0,0.163311609507869,1.6,0.816558047539345,8,66
LCB3,383569,A. Robinson,180.0,0.02453071630647,0.0,0.04906143261294,0,6
LW,383569,A. Robinson,180.0,0.6030813071347114,4.5,1.2061626142694228,9,94
LWB,383569,A. Robinson,385.0,0.5243187656218843,3.038961038961039,2.2429191640491717,13,183
RCB3,386020,G. Edmundson,6.0,0.4856374614436919,0.0,0.0323758307629128,0,2
LCB,386292,A. Disasi,90.0,0.24673787404592654,0.0,0.2467378740459265,0,33
RB,386292,A. Disasi,521.0,0.43573150968632524,0.8637236084452974,2.5224012949619494,5,279
RB5,386292,A. Disasi,36.0,0.020050398332085002,0.0,0.008020159332834,0,1
RCB,386292,A. Disasi,360.0,0.5285784603295578,0.25,2.114313841318231,1,211
RCB3,386292,A. Disasi,90.0,0.36543060880111833,0.0,0.3654306088011184,0,40
RB,386328,T. Tomiyasu,14.0,0.3703021067242806,0.0,0.0576025499348881,0,5
AMF,387702,E. Anderson,220.0,0.7634589818210109,6.954545454545454,1.866233066673582,17,103
LAMF,387702,E. Anderson,239.0,0.27946889723630347,2.2594142259414225,0.7421451826608504,6,71
LCMF,387702,E. Anderson,925.0,0.20326146951705187,0.972972972972973,2.089076214480811,10,176
LCMF3,387702,E. Anderson,403.0,0.4157765866152654,1.7866004962779156,1.861755160066133,8,157
LDMF,387702,E. Anderson,1721.0,0.5260696509711125,3.399186519465427,10.059620770236496,65,767
LW,387702,E. Anderson,90.0,0.1733937783422141,4.0,0.1733937783422141,4,15
RCMF,387702,E. Anderson,111.0,0.054121832350871674,0.0,0.0667502598994084,0,7
RCMF3,387702,E. Anderson,180.0,0.0371594708396481,0.0,0.0743189416792962,0,7
RDMF,387702,E. Anderson,90.0,0.4822906361574829,5.0,0.4822906361574829,5,20
RW,387702,E. Anderson,57.0,0.28634696324155756,3.1578947368421053,0.18135307671965312,2,19
CF,388267,L. Bailey,20.0,0.992232346997686,9.0,0.2204960771105969,2,8
RAMF,388267,L. Bailey,777.0,0.4950299796172463,4.1698841698841695,4.273758824028893,36,250
RW,388267,L. Bailey,445.0,0.4157724971523586,4.044943820224719,2.055764013697773,20,112
RWB,388267,L. Bailey,50.0,0.418444076540037,3.6,0.2324689314111317,2,13
RAMF,390766,C. Ogbene,226.0,0.16224579333146055,0.7964601769911505,0.4074172143656676,2,34
RW,390766,C. Ogbene,20.0,0.1684854544859055,0.0,0.037441212107978995,0,6
RCB,393247,I. Konaté,2573.0,0.6688970130348085,0.8045083560046637,19.123022383761803,23,1825
AMF,396912,J. Bellegarde,255.0,0.4453692873487173,2.4705882352941178,1.2618796474880323,7,72
LAMF,396912,J. Bellegarde,121.0,0.31611336210063723,2.231404958677686,0.4249968534908567,3,28
LCMF,396912,J. Bellegarde,471.0,0.3033237927414903,1.9108280254777068,1.5873945153471325,10,109
LCMF3,396912,J. Bellegarde,20.0,0.5303002606799292,0.0,0.1178445023733176,0,11
LW,396912,J. Bellegarde,181.0,0.26487310702589906,1.9889502762430937,0.5326892485743081,4,29
LWB,396912,J. Bellegarde,146.0,0.271652902519727,3.0821917808219177,0.4406813751986683,5,32
LWF,396912,J. Bellegarde,328.0,0.6464639354675711,6.036585365853659,2.3560018981484814,22,110
RAMF,396912,J. Bellegarde,73.0,0.14495478917959578,2.4657534246575343,0.1175744401123388,2,4
RCB3,396912,J. Bellegarde,8.0,0.08822060288218575,0.0,0.0078418313673054,0,1
RCMF,396912,J. Bellegarde,139.0,0.2721455441793137,1.9424460431654678,0.4203136737880512,3,35
RCMF3,396912,J. Bellegarde,37.0,0.07543086546790338,0.0,0.0310104669145825,0,4
RW,396912,J. Bellegarde,210.0,0.35038349103267463,2.142857142857143,0.8175614790762409,5,54
RWB,396912,J. Bellegarde,35.0,0.15628938469645912,0.0,0.060779205159734104,0,9
RWF,396912,J. Bellegarde,334.0,0.3026508735914601,2.155688622754491,1.1231710197727518,8,86
AMF,397033,B. Soumaré,98.0,0.24484544887053916,0.9183673469387754,0.2666094887701426,1,26
DMF,397033,B. Soumaré,255.0,0.32383414604890487,0.3529411764705882,0.9175300804718971,1,89
LCMF,397033,B. Soumaré,899.0,0.4971024321046226,1.3014460511679644,4.965500960689508,13,424
LCMF3,397033,B. Soumaré,90.0,0.023259260423610796,0.0,0.0232592604236108,0,2
LDMF,397033,B. Soumaré,1080.0,0.46420881530691005,1.0833333333333333,5.57050578368292,13,550
RCMF,397033,B. Soumaré,64.0,0.3038501965505684,1.40625,0.2160712508804042,1,21
RCMF3,397033,B. Soumaré,180.0,0.33510297252447657,0.0,0.6702059450489531,0,72
RDMF,397033,B. Soumaré,208.0,0.11775547045214088,1.2980769230769231,0.2721459761560589,3,22
SS,397033,B. Soumaré,28.0,0.06655180809943671,0.0,0.020705006964269197,0,2
CB,397074,M. Guéhi,540.0,0.5111577524787562,0.33333333333333337,3.066946514872537,2,277
